ID,Posted at,Screen name,Text
524682146074472000,2014-10-21 22:02:26 +0000,OKearthquakes,"Magnitude 2.3 at 2014-10-21 11:14:24.827999 (CDT) 5.9 miles NW of Belva; 36.572,-99.031,z=5.0km"
524667047448293000,2014-10-21 21:02:26 +0000,OKearthquakes,"Magnitude 2.6 at 2014-10-21 04:57:23.048999 (CDT) 2.5 miles WNW of Belva; 36.514,-99.016,z=5.0km"
524667045745397000,2014-10-21 21:02:26 +0000,OKearthquakes,"Magnitude 2.6 at 2014-10-21 11:34:02.765000 (CDT) 3.8 miles N of Quinlan; 36.509,-99.040,z=5.0km"
524659664613437000,2014-10-21 20:33:06 +0000,OKearthquakes,"Magnitude 2.2 at 2014-10-21 14:44:47.594999 (CDT) 2.5 miles SE of Stillwater; 36.084,-97.035,z=5.0km"
524655882248794000,2014-10-21 20:18:04 +0000,OKearthquakes,"Magnitude 2.9 at 2014-10-21 14:48:48.448000 (CDT) 5.5 miles SSW of Sand Creek; 36.767,-98.058,z=5.0km"
524648327049015000,2014-10-21 19:48:03 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-20 22:50:35.485999 (CDT) 3.9 miles SSW of Luther; 35.611,-97.210,z=7.0km"
524644525428322000,2014-10-21 19:32:56 +0000,OKearthquakes,"Magnitude 2.3 at 2014-10-20 21:48:38.774999 (CDT) 2.3 miles SE of Clyde; 36.820,-97.796,z=4.2km"
524640764228145000,2014-10-21 19:18:00 +0000,OKearthquakes,"Magnitude 2.2 at 2014-10-20 20:32:55.914000 (CDT) 3.6 miles SSE of Covington; 36.262,-97.557,z=5.0km"
524636920215658000,2014-10-21 19:02:43 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-21 00:58:55.667000 (CDT) 2.7 miles SE of Stillwater; 36.094,-97.018,z=5.0km"
524633223158972000,2014-10-21 18:48:02 +0000,OKearthquakes,"Magnitude 2.4 at 2014-10-21 09:26:10.577999 (CDT) 4.7 miles SSE of Guthrie; 35.813,-97.405,z=4.1km"
524633221045043000,2014-10-21 18:48:01 +0000,OKearthquakes,"Magnitude 2.4 at 2014-10-21 03:00:21.612999 (CDT) 3.9 miles WSW of Pawnee; 36.311,-96.866,z=4.4km"
524618088621170000,2014-10-21 17:47:53 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-21 00:38:08.836000 (CDT) 4.3 miles ENE of Orlando; 36.168,-97.306,z=5.0km"
524614356885991000,2014-10-21 17:33:04 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-21 04:39:37.933999 (CDT) 4.2 miles SSW of Luther; 35.607,-97.212,z=6.0km"
524614354985967000,2014-10-21 17:33:03 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-21 04:41:56.587000 (CDT) 2.6 miles SSW of Cushing; 35.949,-96.781,z=4.9km"
524610546457276000,2014-10-21 17:17:55 +0000,OKearthquakes,"Magnitude 2.7 at 2014-10-21 11:18:32.530999 (CDT) 3.7 miles NNE of Quinlan; 36.506,-99.030,z=5.9km"
524599235669262000,2014-10-21 16:32:59 +0000,OKearthquakes,"Magnitude 2.4 at 2014-10-21 04:17:29.687999 (CDT) 3.9 miles SW of Pawnee; 36.308,-96.865,z=5.1km"
524599233937022000,2014-10-21 16:32:58 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-21 08:27:12.173999 (CDT) 5.5 miles NNW of Nash; 36.738,-98.096,z=3.7km"
524595472728473000,2014-10-21 16:18:01 +0000,OKearthquakes,"Magnitude 2.3 at 2014-10-20 23:26:38.982999 (CDT) 6.0 miles SSW of Glencoe; 36.148,-96.966,z=4.3km"
524591705610129000,2014-10-21 16:03:03 +0000,OKearthquakes,"Magnitude 2.2 at 2014-10-21 10:01:07.761999 (CDT) 2.4 miles NE of Midwest City; 35.475,-97.368,z=7.0km"
524587899774193000,2014-10-21 15:47:56 +0000,OKearthquakes,"Magnitude 2.3 at 2014-10-20 18:07:29.329999 (CDT) 1.3 miles NE of Medford; 36.822,-97.721,z=4.2km"
524580371728322000,2014-10-21 15:18:01 +0000,OKearthquakes,"Magnitude 2.7 at 2014-10-21 04:05:19.003000 (CDT) 2.6 miles WNW of Wakita; 36.895,-97.967,z=10.1km"
524576584343105000,2014-10-21 15:02:58 +0000,OKearthquakes,"Magnitude 2.6 at 2014-10-21 04:40:45.064999 (CDT) 3.8 miles SW of Pawnee; 36.308,-96.862,z=5.0km"
524572815039528000,2014-10-21 14:47:59 +0000,OKearthquakes,"Magnitude 2.3 at 2014-10-20 18:10:11.634000 (CDT) 1.4 miles NNE of Medford; 36.825,-97.723,z=4.0km"
524572813114359000,2014-10-21 14:47:59 +0000,OKearthquakes,"Magnitude 3.1 at 2014-10-21 03:55:46.244999 (CDT) 5.4 miles NNW of Hunter; 36.635,-97.700,z=3.9km"
524572811377909000,2014-10-21 14:47:58 +0000,OKearthquakes,"Magnitude 2.6 at 2014-10-20 22:14:59.250999 (CDT) 5.6 miles WNW of Jefferson; 36.743,-97.888,z=5.0km"
524569045597556000,2014-10-21 14:33:01 +0000,OKearthquakes,"Magnitude 3.0 at 2014-10-21 03:55:46.246999 (CDT) 5.5 miles NNW of Hunter; 36.636,-97.704,z=4.0km"
524565297265528000,2014-10-21 14:18:07 +0000,OKearthquakes,"Magnitude 3.3 at 2014-10-20 19:46:17.861000 (CDT) 5.4 miles WNW of Jefferson; 36.743,-97.884,z=2.4km"
524319872314908000,2014-10-20 22:02:53 +0000,OKearthquakes,"Magnitude 2.8 at 2014-10-20 16:33:11.311999 (CDT) 4.3 miles SSW of Luther; 35.606,-97.209,z=6.0km"
524319870305841000,2014-10-20 22:02:53 +0000,OKearthquakes,"Magnitude 2.4 at 2014-10-20 16:39:01.885999 (CDT) 3.9 miles NW of Morrison; 36.344,-97.046,z=4.7km"
524304746278948000,2014-10-20 21:02:47 +0000,OKearthquakes,"Magnitude 3.5 at 2014-10-20 15:34:16.018000 (CDT) 6.3 miles S of Paden; 35.417,-96.558,z=4.8km"
524285909424799000,2014-10-20 19:47:56 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-20 14:06:36.292999 (CDT) 4.2 miles S of Luther; 35.606,-97.207,z=5.8km"
524282089898655000,2014-10-20 19:32:45 +0000,OKearthquakes,"Magnitude 2.2 at 2014-10-20 01:11:49.604999 (CDT) 4.1 miles NNE of Kremlin; 36.604,-97.812,z=5.0km"
524278342061539000,2014-10-20 19:17:52 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-20 11:50:01.653000 (CDT) 6.4 miles WNW of Red Rock; 36.482,-97.291,z=5.0km"
524270793031577000,2014-10-20 18:47:52 +0000,OKearthquakes,"Magnitude 2.4 at 2014-10-18 21:13:03.573000 (CDT) 3.8 miles N of Glencoe; 36.284,-96.933,z=4.8km"
524255663250108000,2014-10-20 17:47:44 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-19 17:26:25.454000 (CDT) 2.9 miles NE of Sumner; 36.353,-97.090,z=5.6km"
524251954801672000,2014-10-20 17:33:00 +0000,OKearthquakes,"Magnitude 2.8 at 2014-10-20 11:41:46.281999 (CDT) 2.7 miles SSW of Cushing; 35.947,-96.779,z=4.9km"
524248156733587000,2014-10-20 17:17:55 +0000,OKearthquakes,"Magnitude 2.4 at 2014-10-19 23:50:58.509000 (CDT) 4.3 miles S of Guthrie; 35.817,-97.414,z=4.5km"
524240633959952000,2014-10-20 16:48:01 +0000,OKearthquakes,"Magnitude 2.3 at 2014-10-20 01:19:35.829999 (CDT) 4.3 miles SSW of Pond Creek; 36.609,-97.816,z=5.9km"
524240632215126000,2014-10-20 16:48:01 +0000,OKearthquakes,"Magnitude 2.3 at 2014-10-20 01:47:09.339000 (CDT) 6.3 miles S of Mulhall; 35.974,-97.390,z=3.2km"
524236839628963000,2014-10-20 16:32:57 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-20 02:57:13.705999 (CDT) 3.8 miles S of Guthrie; 35.825,-97.435,z=3.9km"
524236837842190000,2014-10-20 16:32:56 +0000,OKearthquakes,"Magnitude 2.7 at 2014-10-20 01:41:42.831000 (CDT) 4.1 miles S of Pond Creek; 36.610,-97.813,z=4.7km"
524233035168755000,2014-10-20 16:17:50 +0000,OKearthquakes,"Magnitude 2.4 at 2014-10-20 03:06:53.189000 (CDT) 5.7 miles SSE of Boley; 35.416,-96.449,z=5.0km"
524229283141545000,2014-10-20 16:02:55 +0000,OKearthquakes,"Magnitude 3.0 at 2014-10-20 10:35:29.556999 (CDT) 1.6 miles NE of Jet; 36.680,-98.158,z=3.8km"
522837692409589000,2014-10-16 19:53:14 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-16 01:21:15.794999 (CDT) 2.3 miles SW of Lucien; 36.253,-97.486,z=6.1km"
522837690673139000,2014-10-16 19:53:13 +0000,OKearthquakes,"Magnitude 2.3 at 2014-10-16 09:28:31.576000 (CDT) 6.0 miles NE of Marshall; 36.210,-97.542,z=6.6km"
522410972858683000,2014-10-15 15:37:36 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-14 17:49:52.451000 (CDT) 4.0 miles S of Guthrie; 35.821,-97.425,z=4.1km"
522033294448140000,2014-10-14 14:36:50 +0000,OKearthquakes,"Magnitude 3.3 at 2014-10-14 01:26:18.884000 (CDT) 5.7 miles W of Pond Creek; 36.657,-97.903,z=2.3km"
520618105232703000,2014-10-10 16:53:23 +0000,OKearthquakes,"Magnitude 2.8 at 2014-10-10 11:13:40.469999 (CDT) 5.3 miles NW of Wellston; 35.753,-97.124,z=4.2km"
520614298683338000,2014-10-10 16:38:16 +0000,OKearthquakes,"Magnitude 3.3 at 2014-10-10 11:18:24.721000 (CDT) 5.0 miles NW of Wellston; 35.750,-97.121,z=3.3km"
520599059308883000,2014-10-10 15:37:42 +0000,OKearthquakes,"Magnitude 2.6 at 2014-10-10 02:55:45.612000 (CDT) 4.3 miles S of Guthrie; 35.817,-97.417,z=5.0km"
520591669599559000,2014-10-10 15:08:20 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-10 03:01:57.109999 (CDT) 4.8 miles NNW of Morrison; 36.363,-97.035,z=5.0km"
520587836047626000,2014-10-10 14:53:06 +0000,OKearthquakes,"Magnitude 2.1 at 2014-10-09 22:53:19.382000 (CDT) 4.4 miles SSW of Coyle; 35.898,-97.265,z=5.3km"
520580469356650000,2014-10-10 14:23:50 +0000,OKearthquakes,"Magnitude 4.5 at 2014-10-10 08:51:21.024000 (CDT) 2.7 miles S of Cushing; 35.947,-96.759,z=5.0km"
520576442636058000,2014-10-10 14:07:50 +0000,OKearthquakes,"Magnitude 3.0 at 2014-10-10 02:38:35.466999 (CDT) 4.2 miles S of Guthrie; 35.818,-97.418,z=4.7km"
520576384758845000,2014-10-10 14:07:36 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-09 13:18:11.644000 (CDT) 4.1 miles S of Guthrie; 35.819,-97.430,z=4.0km"
520441966073352000,2014-10-10 05:13:28 +0000,OKearthquakes,"Magnitude 2.9 at 2014-10-09 23:34:31.571000 (CDT) 2.9 miles SSW of Cushing; 35.946,-96.785,z=4.0km"
520326760702160000,2014-10-09 21:35:41 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-09 15:30:24.542999 (CDT) 7.4 miles ENE of Driftwood; 36.906,-98.229,z=5.5km"
520311701770481000,2014-10-09 20:35:51 +0000,OKearthquakes,"Magnitude 2.1 at 2014-10-09 14:14:18.919000 (CDT) 2.3 miles NNE of Kremlin; 36.579,-97.822,z=5.0km"
520303877271199000,2014-10-09 20:04:45 +0000,OKearthquakes,"Magnitude 2.2 at 2014-10-09 14:12:11.880000 (CDT) 2.9 miles N of Hunter; 36.605,-97.664,z=5.0km"
520292586196459000,2014-10-09 19:19:53 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-09 05:11:44.390999 (CDT) 6.4 miles NE of Perry; 36.365,-97.221,z=12.3km"
520289083155685000,2014-10-09 19:05:58 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-08 21:57:28.539000 (CDT) 1.9 miles S of Lucien; 36.248,-97.455,z=6.2km"
520281616346660000,2014-10-09 18:36:18 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-09 13:18:11.596000 (CDT) 3.4 miles ENE of Seward; 35.819,-97.434,z=5.0km"
520281447207141000,2014-10-09 18:35:38 +0000,OKearthquakes,"Magnitude 2.3 at 2014-10-09 12:31:49.390000 (CDT) 2.0 miles N of Kremlin; 36.576,-97.830,z=5.7km"
520277795004350000,2014-10-09 18:21:07 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-09 12:52:52.386000 (CDT) 2.4 miles SSW of Cushing; 35.952,-96.780,z=6.5km"
520277545237770000,2014-10-09 18:20:07 +0000,OKearthquakes,"Magnitude 2.1 at 2014-10-09 12:42:29.260999 (CDT) 3.2 miles SE of Driftwood; 36.850,-98.316,z=3.8km"
520273657503809000,2014-10-09 18:04:40 +0000,OKearthquakes,"Magnitude 2.4 at 2014-10-09 11:39:15.551999 (CDT) 6.0 miles SE of Medford; 36.752,-97.650,z=5.0km"
520255275496767000,2014-10-09 16:51:38 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-08 20:19:51.460000 (CDT) 7.5 miles NW of Perry; 36.381,-97.362,z=6.0km"
520251109659508000,2014-10-09 16:35:05 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-09 07:53:39.920999 (CDT) 7.6 miles SSE of Perry; 36.181,-97.258,z=5.0km"
520250989312364000,2014-10-09 16:34:36 +0000,OKearthquakes,"Magnitude 2.2 at 2014-10-09 11:01:11.224999 (CDT) 2.8 miles N of Hunter; 36.604,-97.667,z=6.4km"
520243369369292000,2014-10-09 16:04:19 +0000,OKearthquakes,"Magnitude 2.3 at 2014-10-09 07:56:37.814000 (CDT) 4.5 miles NNW of Morrison; 36.360,-97.034,z=6.0km"
520236423656378000,2014-10-09 15:36:43 +0000,OKearthquakes,"Magnitude 2.2 at 2014-10-09 07:49:19.047000 (CDT) 2.2 miles SSW of Cushing; 35.955,-96.778,z=5.0km"
520232586614824000,2014-10-09 15:21:28 +0000,OKearthquakes,"Magnitude 2.2 at 2014-10-08 16:13:09.788000 (CDT) 6.6 miles S of Sumner; 36.224,-97.122,z=5.0km"
520228675275333000,2014-10-09 15:05:56 +0000,OKearthquakes,"Magnitude 2.1 at 2014-10-08 19:38:16.542999 (CDT) 5.2 miles SSE of Sand Creek; 36.767,-98.003,z=5.0km"
520224776850112000,2014-10-09 14:50:26 +0000,OKearthquakes,"Magnitude 2.1 at 2014-10-08 18:30:08.791999 (CDT) 2.4 miles SSW of Cushing; 35.951,-96.777,z=6.3km"
520220899727773000,2014-10-09 14:35:02 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-09 06:37:05.128000 (CDT) 2.3 miles SSE of Cushing; 35.952,-96.758,z=6.5km"
520217419378212000,2014-10-09 14:21:12 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-09 02:24:27.237999 (CDT) 3.4 miles NNW of Breckinridge; 36.483,-97.752,z=4.1km"
520213571838304000,2014-10-09 14:05:55 +0000,OKearthquakes,"Magnitude 2.6 at 2014-10-08 21:11:32.814999 (CDT) 3.6 miles NNW of Breckinridge; 36.486,-97.752,z=4.2km"
520213186050396000,2014-10-09 14:04:23 +0000,OKearthquakes,"Magnitude 2.2 at 2014-10-09 00:50:12.901999 (CDT) 4.7 miles S of Guthrie; 35.811,-97.416,z=5.0km"
520209672402243000,2014-10-09 13:50:25 +0000,OKearthquakes,"Magnitude 2.7 at 2014-10-09 04:59:38.295999 (CDT) 1.4 miles NNE of Red Rock; 36.477,-97.167,z=14.8km"
520205959168147000,2014-10-09 13:35:40 +0000,OKearthquakes,"Magnitude 2.8 at 2014-10-09 05:19:55.107999 (CDT) 2.2 miles W of Clyde; 36.850,-97.861,z=5.0km"
520202111024250000,2014-10-09 13:20:22 +0000,OKearthquakes,"Magnitude 2.3 at 2014-10-09 04:33:40.871999 (CDT) 1.5 miles ENE of Stillwater; 36.122,-97.033,z=6.0km"
519979399806861000,2014-10-08 22:35:24 +0000,OKearthquakes,"Magnitude 2.1 at 2014-10-08 15:40:32.963000 (CDT) 5.0 miles SSE of Sand Creek; 36.769,-98.003,z=5.0km"
519971736964452000,2014-10-08 22:04:57 +0000,OKearthquakes,"Magnitude 2.3 at 2014-10-08 05:07:06.113000 (CDT) 2.5 miles S of Cushing; 35.949,-96.770,z=7.2km"
519967991740379000,2014-10-08 21:50:04 +0000,OKearthquakes,"Magnitude 2.8 at 2014-10-08 06:40:58.740000 (CDT) 5.1 miles NW of Wellston; 35.750,-97.122,z=3.7km"
519964085325021000,2014-10-08 21:34:33 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-08 10:08:02.321000 (CDT) 4.7 miles NW of Yale; 36.167,-96.754,z=6.2km"
519952979877588000,2014-10-08 20:50:25 +0000,OKearthquakes,"Magnitude 2.1 at 2014-10-08 15:01:58.042000 (CDT) 2.7 miles SW of Perry; 36.266,-97.326,z=5.0km"
519941778439286000,2014-10-08 20:05:54 +0000,OKearthquakes,"Magnitude 3.5 at 2014-10-08 14:44:12.614000 (CDT) 8.0 miles SSE of Perry; 36.177,-97.256,z=5.2km"
519937807335178000,2014-10-08 19:50:07 +0000,OKearthquakes,"Magnitude 2.2 at 2014-10-08 14:14:46.351999 (CDT) 2.7 miles N of Kremlin; 36.587,-97.829,z=8.3km"
519930361292144000,2014-10-08 19:20:32 +0000,OKearthquakes,"Magnitude 2.4 at 2014-10-07 23:29:11.874000 (CDT) 4.3 miles NW of Lambert; 36.727,-98.479,z=10.1km"
519926324542988000,2014-10-08 19:04:30 +0000,OKearthquakes,"Magnitude 2.2 at 2014-10-08 00:29:43.695999 (CDT) 4.6 miles WNW of Jet; 36.690,-98.260,z=5.0km"
519926218687148000,2014-10-08 19:04:04 +0000,OKearthquakes,"Magnitude 2.4 at 2014-10-07 21:04:51.966000 (CDT) 5.4 miles NW of Wellston; 35.753,-97.128,z=4.3km"
519922862774177000,2014-10-08 18:50:44 +0000,OKearthquakes,"Magnitude 2.7 at 2014-10-08 00:42:01.948000 (CDT) 4.7 miles NW of Wellston; 35.747,-97.117,z=4.6km"
519918878525100000,2014-10-08 18:34:54 +0000,OKearthquakes,"Magnitude 2.7 at 2014-10-08 13:18:09.403999 (CDT) 3.5 miles NNW of Breckinridge; 36.485,-97.751,z=4.4km"
519915446816894000,2014-10-08 18:21:16 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-08 01:11:11.333000 (CDT) 6.0 miles NNE of Nash; 36.744,-98.003,z=5.0km"
519915084286414000,2014-10-08 18:19:50 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-08 04:09:32.118999 (CDT) 8.1 miles NNE of Clyde; 36.960,-97.787,z=5.0km"
519896228604018000,2014-10-08 17:04:54 +0000,OKearthquakes,"Magnitude 2.1 at 2014-10-08 01:22:42.917999 (CDT) 6.6 miles E of Red Rock; 36.446,-97.062,z=5.0km"
519888899921821000,2014-10-08 16:35:47 +0000,OKearthquakes,"Magnitude 2.2 at 2014-10-08 03:35:37.954000 (CDT) 4.8 miles NW of Wellston; 35.747,-97.118,z=4.4km"
519888635588403000,2014-10-08 16:34:44 +0000,OKearthquakes,"Magnitude 2.1 at 2014-10-08 02:04:25.289000 (CDT) 6.7 miles E of Red Rock; 36.446,-97.060,z=5.0km"
519884806847336000,2014-10-08 16:19:31 +0000,OKearthquakes,"Magnitude 2.2 at 2014-10-08 10:32:29.739999 (CDT) 3.6 miles NNW of Breckinridge; 36.484,-97.761,z=5.6km"
519880951560556000,2014-10-08 16:04:12 +0000,OKearthquakes,"Magnitude 2.3 at 2014-10-08 03:41:54.037999 (CDT) 6.8 miles E of Red Rock; 36.446,-97.057,z=4.8km"
519877492253798000,2014-10-08 15:50:27 +0000,OKearthquakes,"Magnitude 2.4 at 2014-10-08 03:51:53.643999 (CDT) 4.9 miles NW of Wellston; 35.748,-97.122,z=4.1km"
519873793343234000,2014-10-08 15:35:45 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-07 23:55:27.972999 (CDT) 2.8 miles SW of Maramec; 36.216,-96.717,z=5.2km"
519870120055689000,2014-10-08 15:21:10 +0000,OKearthquakes,"Magnitude 2.4 at 2014-10-07 20:11:25.817000 (CDT) 5.2 miles E of Mulhall; 36.073,-97.314,z=5.0km"
519866155591168000,2014-10-08 15:05:24 +0000,OKearthquakes,"Magnitude 2.4 at 2014-10-08 03:16:32.064000 (CDT) 3.5 miles NW of Breckinridge; 36.481,-97.765,z=5.0km"
519865936380039000,2014-10-08 15:04:32 +0000,OKearthquakes,"Magnitude 3.4 at 2014-10-07 20:48:28.062000 (CDT) 5.0 miles NW of Wellston; 35.751,-97.120,z=4.6km"
519858738996338000,2014-10-08 14:35:56 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-08 04:38:45.570000 (CDT) 3.4 miles ENE of Seward; 35.819,-97.434,z=5.0km"
519854925996494000,2014-10-08 14:20:47 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-07 22:28:29.327000 (CDT) 1.1 miles NE of Red Rock; 36.469,-97.163,z=8.3km"
519854784526839000,2014-10-08 14:20:13 +0000,OKearthquakes,"Magnitude 2.6 at 2014-10-07 21:04:12.554999 (CDT) 1.2 miles NNE of Red Rock; 36.475,-97.169,z=8.4km"
519851038031900000,2014-10-08 14:05:20 +0000,OKearthquakes,"Magnitude 2.6 at 2014-10-08 08:41:44.189999 (CDT) 3.6 miles NNW of Breckinridge; 36.482,-97.764,z=4.6km"
519847074330734000,2014-10-08 13:49:35 +0000,OKearthquakes,"Magnitude 3.0 at 2014-10-07 18:57:39.472999 (CDT) 2.9 miles SSW of Cushing; 35.944,-96.779,z=3.3km"
519602065333444000,2014-10-07 21:36:00 +0000,OKearthquakes,"Magnitude 2.4 at 2014-10-07 03:00:07.575000 (CDT) 2.6 miles ENE of Ingersoll; 36.805,-98.349,z=5.0km"
519594326960009000,2014-10-07 21:05:15 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-07 15:47:05.517000 (CDT) 2.1 miles ENE of Seward; 35.806,-97.452,z=4.1km"
519579129536970000,2014-10-07 20:04:52 +0000,OKearthquakes,"Magnitude 2.1 at 2014-10-07 13:50:57.804999 (CDT) 5.0 miles NW of Wellston; 35.747,-97.123,z=5.0km"
519575633081282000,2014-10-07 19:50:58 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-07 13:39:29.974000 (CDT) 6.5 miles NNE of Guthrie; 35.964,-97.377,z=4.9km"
519571670869090000,2014-10-07 19:35:14 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-07 13:55:45.176000 (CDT) 5.0 miles NW of Wellston; 35.748,-97.123,z=4.2km"
519563995879989000,2014-10-07 19:04:44 +0000,OKearthquakes,"Magnitude 2.1 at 2014-10-07 09:08:20.187000 (CDT) 3.2 miles SW of Maramec; 36.217,-96.729,z=5.0km"
519552837907259000,2014-10-07 18:20:24 +0000,OKearthquakes,"Magnitude 2.6 at 2014-10-07 12:57:31.504999 (CDT) 2.8 miles SSE of Cushing; 35.945,-96.757,z=5.0km"
519549056872230000,2014-10-07 18:05:22 +0000,OKearthquakes,"Magnitude 2.3 at 2014-10-07 12:19:08.352999 (CDT) 2.6 miles S of Cushing; 35.947,-96.774,z=5.0km"
519545179695366000,2014-10-07 17:49:58 +0000,OKearthquakes,"Magnitude 2.5 at 2014-10-07 12:02:45.701000 (CDT) 2.3 miles SSW of Cushing; 35.953,-96.777,z=7.0km"
519541494244339000,2014-10-07 17:35:19 +0000,OKearthquakes,"Magnitude 2.2 at 2014-10-07 11:57:57.276000 (CDT) 2.6 miles S of Cushing; 35.947,-96.769,z=5.0km"
519533705929310000,2014-10-07 17:04:22 +0000,OKearthquakes,"Magnitude 4.0 at 2014-10-07 11:51:13.127000 (CDT) 2.6 miles S of Cushing; 35.947,-96.764,z=5.3km"
519526466925506000,2014-10-07 16:35:36 +0000,OKearthquakes,"Magnitude 2.6 at 2014-10-07 11:13:47.107999 (CDT) 4.0 miles S of Guthrie; 35.821,-97.433,z=4.4km"
519522413294280000,2014-10-07 16:19:30 +0000,OKearthquakes,"Magnitude 2.0 at 2014-10-07 09:08:20.207000 (CDT) 3.2 miles SW of Maramec; 36.216,-96.729,z=5.3km"
519514879716118000,2014-10-07 15:49:34 +0000,OKearthquakes,"Magnitude 2.8 at 2014-10-07 07:14:45.847999 (CDT) 1.9 miles NW of Morrison; 36.315,-97.033,z=8.0km"
